crash_Id,fecha,route,operator,aircraft_type,all_aboard,passangers_onboard,crew_aboard,deaths_number,passenger_fatalities,crew_fatalities
1617,1957-03-09,"El Soldado, Colombia",AVIANCA,Douglas DC-3,15,12,3,15,12,3
1618,1957-03-14,"Manchester, England",British European Airways,Vickers Viscount 701,20,15,5,20,15,5
1619,1957-03-17,"Near Cebu, Philippines",Military - Philippine Air Force,Douglas C-47-A-75-DL Skytrain,25,22,3,24,21,3
1620,1957-03-18,"Near Sayari, Bolivia",Lloyd Aereo Boliviano,Douglas DC-3,19,16,3,19,16,3
1621,1957-03-22,Over the North Pacific Ocean,Military - U.S. Air Force,Boeing C-97C,67,57,10,67,57,10
1622,1957-04-07,"Bage, Brazil",Varig,Curtiss C-46A-45-CU,40,35,5,40,35,5
1623,1957-04-08,"Algiers, Algeria",Air France,Douglas DC-3,34,30,4,34,30,4
1624,1957-04-10,"Anchieta Island, Brazil",REAL,Douglas DC-3,30,26,4,26,23,3
1625,1957-04-15,"Merida, Mexico",Transportes Aéreos Mexicanos,Consolidated B-24J,3,0,3,3,0,3
1626,1957-04-17,"Near El Quweira, Jordan",Military -Royal Air Force,Vickers Valetta C-Mk.1,24,21,3,24,21,3
1628,1957-05-01,"Blackbushe, Hants, England",Eagle Aviation,Vickers Viking 1B,35,30,5,34,29,5
1629,1957-05-05,"Santoshpur, India",Indian Airlines,Douglas C-47A,3,0,3,1,0,1
1630,1957-05-09,"Barajas, Madrid, Spain",Aviaco,Bristol 170 Freighter,37,32,5,37,32,5
1631,1957-05-13,"Narsarressuak, Greenland",U.S. Overseas Airways,Douglas DC-4,3,0,3,2,0,2
1632,1957-05-13,"New Delhi, India",Indian Airlines,Douglas DC-3,2,0,2,2,0,2
1633,1957-05-13,"Near San Carlos de Bariloche, Argentina",Lineas Aereas del Estado,Vickers 615 Viking 1B,16,11,5,16,11,5
1634,1957-06-14,"Near Moscow, Russia",LOT Polish Airlines,Ilyushin P-14,13,8,5,9,5,4
1635,1957-06-18,"Bodensee, Switzerland",Swissair,Douglas C-47B,9,0,9,9,0,9
1636,1957-06-22,"Near Clarksburg, Maryland",Capital Airlines,Douglas C-47A,3,0,3,3,0,3
1637,1957-06-23,"Port Hardy, BC, Canada",Pacific Western,Douglas DC-3,18,15,3,14,12,2
1639,1957-07-01,"Bay of Bengal, Pakistan",Pakistan International Airlines,Douglas DC-3,24,20,4,24,20,4
1640,1957-07-03,"Near Fort Rupert, Quebec, Canada",Kenting Air,Lockheed L-414 Hudson,4,2,2,4,2,2
1641,1957-07-16,"Near Biak, Indonesia",KLM Royal Dutch Airlines,Lockheed 1049C Super Constellation,68,59,9,58,49,9
1642,1957-07-16,"Near Hsinchu, Taiwan (Formosa)",Military - United States Air Force,Douglas C-47A-90 (DC-3),16,9,7,16,9,7
1643,1957-07-25,"Daggett, California",Western Airlines,Convair CV-240,16,13,3,1,1,0
1644,1957-08-11,"Near Issoudun, Quebec, Canada",Maritime Central Airways,Douglas DC-4,79,73,6,79,73,6
1645,1957-08-15,"Copenhagen, Denmark",Aeroflot,Ilyushin IL-14P,23,18,5,23,18,5
1646,1957-08-20,"Assam, India",Indamer,Douglas DC-3,8,0,8,8,0,8
1647,1957-08-29,"Near Juticalpa, Honduras",Sahsa Airlines,Douglas DC-3,12,9,3,12,9,3
1648,1957-09-03,"Niquitao, Venezuela",Avensa,Douglas DC-3,8,5,3,8,5,3
1649,1957-09-15,"New Bedford, Massachusetts",Northeast Airlines,Douglas DC-3,24,21,3,12,10,2
1650,1957-09-18,"Montevideo,  Uruguay",REAL,Convair CV-440-62,35,30,5,1,0,1
1651,1957-09-27,"Bhiwandi, Maharashtra, India",èkoda (India) Ltd,Let Aero 45S,3,0,3,3,0,3
1652,1957-09-28,"Islay-Glenegedale Airport, Scotland",British European Airways,de Havilland DH-114 Heron,3,0,3,3,0,3
1653,1957-10-01,"Akshi, Russia",Aeroflot,Ilyushin IL-12,27,22,5,27,22,5
1654,1957-10-03,"Beirut, Lebanon",Lebanese International Airways,Curtiss C-46A-45-CU,27,23,4,27,23,4
1655,1957-10-18,"Porto Alegre, Brazil",Varig,Douglas C-47A,2,0,2,2,0,2
1656,1957-10-23,"Belfast, Ireland",British European Airways,Vickers 802 Viscount,7,5,2,7,5,2
1657,1957-10-28,"Madrid, Spain",Iberia Airlines,Douglas DC-3,21,17,4,21,17,4
1658,1957-10-30,"Near Campeche, Mexico",Transportes Aereos Mexicanos,Fairchild C-82A,3,0,3,3,0,3
1659,1957-11-03,"Dusseldorf, West Germany",Herfurtner Company,Douglas DC-4,10,3,7,7,0,6
1660,1957-11-04,"Moscow, Russia",TAROM,Ilushin Il-14,16,10,6,4,1,3
1661,1957-11-06,"Bristol, England",Bristol Aeroplane Co.,Bristol Britannia 175,15,0,15,15,0,15
1662,1957-11-08,"900 miles E of Honolulu, Hawaii, Pacific Ocean",Pan American World Airways,Boeing - 377-10-29 Stratocruiser,44,36,8,44,36,8
1663,1957-11-15,"Chessell Down, England",Aquilla Airways,Short Solent 3 (flying boat),58,50,8,43,35,8
1664,1957-11-15,"Near Palma de Mallorca, Spain",Aviaco,de Havilland DH-114 Heron 2D,4,2,2,4,2,2
1665,1957-11-21,"Christchurch, New Zealand",Straits Air Freight Express,Bristol 170 Freighter 31,4,2,2,4,2,2
1666,1957-12-08,"Bolivar, Argentina",Aerolineas Argentinas,Douglas DC-4,61,55,6,61,55,6
1667,1957-12-10,"Jeannine Lake, Quebec, Canada",Northern Wings,Douglas C-47A,10,7,3,3,3,0
1668,1957-12-11,"Ozamis City, Philippines",Philippine Air Lines,de Havilland Canada DHC-3 Otter,12,11,1,2,1,1
1669,1957-12-18,"Near Birobidzhan, Russia",Aeroflot,Ilyushin IL-12,27,22,5,27,22,5
1670,1957-12-23,"Stansted, England",Scottish Airlines,Avro 685 York C-1,4,0,4,4,0,4
1671,1957-12-23,"Off Oahu, Hawaii",Military - U.S. Navy,Lockheed WV-2,23,19,4,19,16,3
1672,1957-12-31,"Buenos Aires, Argentina",Aerolineas Argentinas,Short Sunderland,50,44,6,9,1,8
1673,1958-01-16,"Belem, Brazil",Cruzeiro,Fairchild C-82A,3,0,3,3,0,3
1674,1958-01-20,"Near La Paz, Bolivia",TAM (Bolivia),Douglas DC-3,11,8,3,11,8,3
1675,1958-02-01,"Rio de Janeiro, Brazil",Loide Aéreo Nacional,Douglas DC-4,73,68,5,5,3,2
1676,1958-02-01,"Norwalk, California",Military - U.S.  Air Force / Military - U.S. Navy,Douglas C-118A / Lockheed P2V-5F,41,35,6,41,35,6
1677,1958-02-06,"Munich, Germany",British European Airways,Airspeed Ambassador AS-57,44,38,6,23,21,2
1678,1958-02-15,"Mount Vesuvius, Italy",Military - US Air Force,Douglas VC-47A,16,14,2,16,14,2
1679,1958-02-19,"Raiatea, French Polynesia",Réseau Aérien Interinsulaire,Consolidated PBY-5A  Catalina,15,12,3,15,12,3
1680,1958-02-19,"Cairo, Egypt",KLM Royal Dutch Airlines,Douglas DC-6B,21,13,8,1,0,1
1681,1958-02-20,"Off Corvo Island, Azores",Military - U.S. Navy,Lockheed WV-2,22,0,22,22,0,22
1682,1958-02-27,"Horwich, Lancs, England",Silver City Airways,Bristol 170 Freighter 21,42,39,3,35,35,0
1683,1958-03-07,"Menzalah Lake, Egypt",Misrair,Vickers 628 Viking 1B,26,22,4,8,4,4
1684,1958-03-07,"Off Ryukyu Islands, Okinawa",Military - U.S. Marine Corps/Military - U.S. Marine Corps,Fairchild R4Q / Dougas AD-6 skyraider,26,19,7,26,19,7
1685,1958-03-22,"Grants, New Mexico",Private,Lockheed 18 Lodestar,4,2,2,4,2,2
1686,1958-03-24,"Near Kathmandu, Nepal",Indian Airlines,Douglas DC-3,20,16,4,20,16,4
1687,1958-03-25,"Miami, Florida",Braniff Airlines,Douglas DC-7-C,24,19,5,9,9,0
1688,1958-03-27,"Bridgeport, Texas",Military - U.S. Air Force/Military - U.S. Air Force,Douglas C-124C / Fairchild C-119C,18,13,5,18,13,5
1689,1958-04-02,"Quito, Ecuador",Transportes Aereos Orientales,Junkers JU-52/3m,14,12,2,3,3,0
1690,1958-04-06,"Freeland, Michigan",Capital Airlines,Vickers Viscount 745D,47,44,3,47,44,3
1691,1958-04-07,"Mt. Illiniza, Ecuador",AREA,Douglas DC-3,32,29,3,32,29,3
1692,1958-04-14,"Off Castell de Fels, Spain",Aviaco,de Havilland DH-114 Heron 2D,16,14,2,16,14,2
1693,1958-04-21,"Near Sloan, 10 miles SW of Las Vegas, Nevada",United Air Lines / Military - U.S. Air Force,Douglas DC-7 / F-100F,49,42,7,49,42,7
1694,1958-05-15,"New Delhi, India",Pakistan International Airlines,Convair CV-240-7,38,32,6,21,17,4
1695,1958-05-16,"Chatenoy, France",British European Airways,Douglas C-47A,3,0,3,3,0,3
1696,1958-05-18,"Near Casablanca, Morocco",Sabena,Douglas DC-7C,69,60,9,65,56,9
1697,1958-05-20,"Brunswick, Maryland",Capital Airlines / Military - Air National Guard,Vickers Viscount 745D / T-33A,13,7,6,12,7,5
1698,1958-05-25,"Gurgaon, India",Dan-Air Services,Avro 685 York C-1,5,0,5,4,0,4
1699,1958-05-31,"Rio de Janeiro, Brazil",Paraense Transportes Aéreos,Curtiss C-46D,4,0,4,4,0,4
1700,1958-05-31,"SW of Algiers, Algeria",Air France,Douglas DC-3,15,12,3,15,12,3
1701,1958-06-02,"Manila, Philippines",Pan American World Airways,Boeing 377 Stratocruiser 10-26,57,49,8,1,1,0
1702,1958-06-02,"Near Guadalajara, Mexico",Aeronaves de Mexico,Lockheed 749A Constellation,45,38,7,45,38,7
1703,1958-06-04,"Martinsburg, West Virginia",Capital Airlines,Douglas DC-3,3,0,3,1,0,1
1704,1958-06-09,"Magadan Oblast, Russia",Aeroflot,Ilyushin IL-12,24,20,4,24,20,4
1705,1958-06-16,"Curitiba, Brazil",Cruzeiro,Convair CV-440-59,26,21,5,21,16,5
1706,1958-06-25,"Mohanbari, India",Indian Airlines,Douglas C-47A,7,4,3,5,3,2
